uq_run_id,panel,dataset,subset,model,seed,method,rul_label,sensor_set,source_run_id,calibration_windows,calibration_engines,conformal_rank,qhat,endpoint_coverage,endpoint_mean_interval_width,engine_balanced_coverage,engine_balanced_mean_interval_width,pooled_window_coverage,pooled_window_mean_interval_width,test_engines,test_windows,base_endpoint_coverage,base_endpoint_mean_interval_width,base_engine_balanced_coverage,base_engine_balanced_mean_interval_width,base_pooled_window_coverage,base_pooled_window_mean_interval_width,base_test_engines,base_test_windows
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__cnn_1d__linear_uncapped__all_21__seed37,7662,37,6897,84.29139709472656,0.9274193548387096,168.58279418945312,0.8560228379189384,168.58279418945312,0.7912706793382612,168.58279418945312,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__cnn_1d__linear_uncapped__common_14__seed37,7662,37,6897,86.86444854736328,0.9112903225806451,173.72889709472656,0.8583196401231744,173.72889709472656,0.7928839610465799,173.72889709472656,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__cnn_1d__piecewise_125__all_21__seed37,7662,37,6897,37.492774963378906,0.8709677419354839,74.98554992675781,0.9224426532238456,74.98554992675781,0.9241170949196292,74.98554992675781,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__cnn_1d__piecewise_125__common_14__seed37,7662,37,6897,41.65779113769531,0.8709677419354839,83.31558227539062,0.9301237597409907,83.31558227539062,0.9329754781180336,83.31558227539062,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__cnn_1d__linear_uncapped__all_21__seed53,7662,37,6897,83.77841186523438,0.9314516129032258,167.55682373046875,0.8606843689949655,167.55682373046875,0.7909773553912941,167.55682373046875,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__cnn_1d__linear_uncapped__common_14__seed53,7662,37,6897,86.1297607421875,0.9274193548387096,172.259521484375,0.8587389215699998,172.259521484375,0.79305995541476,172.259521484375,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__cnn_1d__piecewise_125__all_21__seed53,7662,37,6897,37.94499969482422,0.8709677419354839,75.88999938964844,0.9080807015091621,75.88999938964844,0.9115334975947437,75.88999938964844,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__cnn_1d__piecewise_125__common_14__seed53,7662,37,6897,40.712188720703125,0.8508064516129032,81.42437744140625,0.9241543876713745,81.42437744140625,0.9267570104423325,81.42437744140625,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__cnn_1d__linear_uncapped__all_21__seed71,7662,37,6897,84.41034698486328,0.9153225806451613,168.82069396972656,0.855652377085049,168.82069396972656,0.7903907074973601,168.82069396972656,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__cnn_1d__linear_uncapped__common_14__seed71,7662,37,6897,86.41120910644531,0.9354838709677419,172.82241821289062,0.855287682565018,172.82241821289062,0.7889534201572216,172.82241821289062,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__cnn_1d__piecewise_125__all_21__seed71,7662,37,6897,38.33415222167969,0.8790322580645161,76.66830444335938,0.9260231606716641,76.66830444335938,0.927988971019594,76.66830444335938,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__cnn_1d__piecewise_125__common_14__seed71,7662,37,6897,44.2685546875,0.8629032258064516,88.537109375,0.9426191506873546,88.537109375,0.9437404669717235,88.537109375,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lightgbm__linear_uncapped__all_21__seed11,7662,37,6897,82.28299212057252,0.9637096774193549,164.56598424114506,0.880016118440455,164.56598424114506,0.8286694825765576,164.56598424114506,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lightgbm__linear_uncapped__common_14__seed11,7662,37,6897,81.59823349385988,0.9596774193548387,163.19646698771976,0.8743264412433515,163.19646698771976,0.8270268684735422,163.19646698771976,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lightgbm__piecewise_125__all_21__seed11,7662,37,6897,32.2790031307701,0.8991935483870968,64.55800626154019,0.9171250266524525,64.55800626154019,0.927988971019594,64.55800626154019,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lightgbm__piecewise_125__common_14__seed11,7662,37,6897,31.060274788929036,0.8991935483870968,62.120549577858085,0.911647698532583,62.120549577858085,0.9235597794203919,62.120549577858085,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lightgbm__linear_uncapped__all_21__seed23,7662,37,6897,82.28299212057252,0.9637096774193549,164.56598424114506,0.880016118440455,164.56598424114506,0.8286694825765576,164.56598424114506,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lightgbm__linear_uncapped__common_14__seed23,7662,37,6897,81.59823349385988,0.9596774193548387,163.19646698771976,0.8743264412433515,163.19646698771976,0.8270268684735422,163.19646698771976,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lightgbm__piecewise_125__all_21__seed23,7662,37,6897,32.2790031307701,0.8991935483870968,64.55800626154019,0.9171250266524525,64.55800626154019,0.927988971019594,64.55800626154019,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lightgbm__piecewise_125__common_14__seed23,7662,37,6897,31.060274788929036,0.8991935483870968,62.120549577858085,0.911647698532583,62.120549577858085,0.9235597794203919,62.120549577858085,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lightgbm__linear_uncapped__all_21__seed37,7662,37,6897,82.28299212057252,0.9637096774193549,164.56598424114506,0.880016118440455,164.56598424114506,0.8286694825765576,164.56598424114506,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lightgbm__linear_uncapped__common_14__seed37,7662,37,6897,81.59823349385988,0.9596774193548387,163.19646698771976,0.8743264412433515,163.19646698771976,0.8270268684735422,163.19646698771976,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lightgbm__piecewise_125__all_21__seed37,7662,37,6897,32.2790031307701,0.8991935483870968,64.55800626154019,0.9171250266524525,64.55800626154019,0.927988971019594,64.55800626154019,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lightgbm__piecewise_125__common_14__seed37,7662,37,6897,31.060274788929036,0.8991935483870968,62.120549577858085,0.911647698532583,62.120549577858085,0.9235597794203919,62.120549577858085,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lightgbm__linear_uncapped__all_21__seed53,7662,37,6897,82.28299212057252,0.9637096774193549,164.56598424114506,0.880016118440455,164.56598424114506,0.8286694825765576,164.56598424114506,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lightgbm__linear_uncapped__common_14__seed53,7662,37,6897,81.59823349385988,0.9596774193548387,163.19646698771976,0.8743264412433515,163.19646698771976,0.8270268684735422,163.19646698771976,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lightgbm__piecewise_125__all_21__seed53,7662,37,6897,32.2790031307701,0.8991935483870968,64.55800626154019,0.9171250266524525,64.55800626154019,0.927988971019594,64.55800626154019,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lightgbm__piecewise_125__common_14__seed53,7662,37,6897,31.060274788929036,0.8991935483870968,62.120549577858085,0.911647698532583,62.120549577858085,0.9235597794203919,62.120549577858085,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lightgbm__linear_uncapped__all_21__seed71,7662,37,6897,82.28299212057252,0.9637096774193549,164.56598424114506,0.880016118440455,164.56598424114506,0.8286694825765576,164.56598424114506,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lightgbm__linear_uncapped__common_14__seed71,7662,37,6897,81.59823349385988,0.9596774193548387,163.19646698771976,0.8743264412433515,163.19646698771976,0.8270268684735422,163.19646698771976,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lightgbm__piecewise_125__all_21__seed71,7662,37,6897,32.2790031307701,0.8991935483870968,64.55800626154019,0.9171250266524525,64.55800626154019,0.927988971019594,64.55800626154019,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lightgbm__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lightgbm,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lightgbm__piecewise_125__common_14__seed71,7662,37,6897,31.060274788929036,0.8991935483870968,62.120549577858085,0.911647698532583,62.120549577858085,0.9235597794203919,62.120549577858085,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lstm__linear_uncapped__all_21__seed11,7662,37,6897,110.3130111694336,1.0,220.6260223388672,0.8490250375311775,220.6260223388672,0.7517599436818022,220.6260223388672,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lstm__linear_uncapped__common_14__seed11,7662,37,6897,110.22987365722656,1.0,220.45974731445312,0.8490424179538694,220.45974731445312,0.7517892760764989,220.45974731445312,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lstm__piecewise_125__all_21__seed11,7662,37,6897,66.62417602539062,0.8387096774193549,133.24835205078125,0.9898327124916485,133.24835205078125,0.9894696703038837,133.24835205078125,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lstm__piecewise_125__common_14__seed11,7662,37,6897,66.66261291503906,0.8387096774193549,133.32522583007812,0.9898227808215389,133.32522583007812,0.989440337909187,133.32522583007812,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lstm__linear_uncapped__all_21__seed23,7662,37,6897,110.184326171875,1.0,220.36865234375,0.8490250375311775,220.36865234375,0.7517599436818022,220.36865234375,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lstm__linear_uncapped__common_14__seed23,7662,37,6897,110.09794616699219,1.0,220.19589233398438,0.8491090880390222,220.19589233398438,0.7519066056552857,220.19589233398438,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lstm__piecewise_125__all_21__seed23,7662,37,6897,66.70146179199219,0.8387096774193549,133.40292358398438,0.9898327124916485,133.40292358398438,0.9894696703038837,133.40292358398438,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lstm__piecewise_125__common_14__seed23,7662,37,6897,66.74055480957031,0.8387096774193549,133.48110961914062,0.9898327124916485,133.48110961914062,0.9894696703038837,133.48110961914062,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lstm__linear_uncapped__all_21__seed37,7662,37,6897,110.08637237548828,1.0,220.17274475097656,0.8490078056591069,220.17274475097656,0.7517306112871055,220.17274475097656,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lstm__linear_uncapped__common_14__seed37,7662,37,6897,110.03364562988281,1.0,220.06729125976562,0.8506152663794988,220.06729125976562,0.753549219758301,220.06729125976562,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lstm__piecewise_125__all_21__seed37,7662,37,6897,66.6671371459961,0.8387096774193549,133.3342742919922,0.9898054749929357,133.3342742919922,0.9894110055144902,133.3342742919922,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lstm__piecewise_125__common_14__seed37,7662,37,6897,66.7228775024414,0.8387096774193549,133.4457550048828,0.9897770788093828,133.4457550048828,0.9893816731197935,133.4457550048828,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lstm__linear_uncapped__all_21__seed53,7662,37,6897,110.16731262207031,1.0,220.33462524414062,0.8490768816980105,220.33462524414062,0.7518479408658922,220.33462524414062,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lstm__linear_uncapped__common_14__seed53,7662,37,6897,110.06752014160156,1.0,220.13504028320312,0.8490250375311775,220.13504028320312,0.7517599436818022,220.13504028320312,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lstm__piecewise_125__all_21__seed53,7662,37,6897,66.67999267578125,0.8387096774193549,133.3599853515625,0.9898054749929357,133.3599853515625,0.9894110055144902,133.3599853515625,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lstm__piecewise_125__common_14__seed53,7662,37,6897,66.72367095947266,0.8387096774193549,133.4473419189453,0.9897770788093828,133.4473419189453,0.9893816731197935,133.4473419189453,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__lstm__linear_uncapped__all_21__seed71,7662,37,6897,110.2144775390625,1.0,220.428955078125,0.8490627828935893,220.428955078125,0.7518186084711956,220.428955078125,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__lstm__linear_uncapped__common_14__seed71,7662,37,6897,110.26889038085938,1.0,220.53778076171875,0.8490078056591069,220.53778076171875,0.7517306112871055,220.53778076171875,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__lstm__piecewise_125__all_21__seed71,7662,37,6897,66.63035583496094,0.8387096774193549,133.26071166992188,0.9898054749929357,133.26071166992188,0.9894110055144902,133.26071166992188,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__lstm__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,lstm,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__lstm__piecewise_125__common_14__seed71,7662,37,6897,66.60382080078125,0.8387096774193549,133.2076416015625,0.9897426150652416,133.2076416015625,0.9893523407250968,133.2076416015625,248,34092,,,,,,,,
uq_ref_v1__unified__fd001__cnn_1d__seed11__cqr,unified_reference,C-MAPSS,FD001,cnn_1d,11,cqr,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed11__quantile,2629,15,2367,8.856399536132812,0.93,82.12704239130021,0.9464224667840462,85.14012456161703,0.9328167908983915,84.87150579976212,100,10196,0.79,64.41424331903458,0.8591981997156687,67.42732548935139,0.8471949784229109,67.1587067274965,100.0,10196.0
uq_ref_v1__unified__fd001__cnn_1d__seed11__residual_split_cp,unified_reference,C-MAPSS,FD001,cnn_1d,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed11__point,2629,15,2367,39.823448181152344,0.92,79.64689636230469,0.9557538807985153,79.64689636230469,0.9448803452334249,79.64689636230469,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__cnn_1d__seed23__cqr,unified_reference,C-MAPSS,FD001,cnn_1d,23,cqr,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed23__quantile,2629,15,2367,10.115692138671875,0.93,81.55460800647735,0.9442926151275999,84.3438329997991,0.929776382895253,84.05249920628874,100,10196,0.82,61.32322372913361,0.8294606835799552,64.11244872245534,0.8190466849744998,63.82111492894499,100.0,10196.0
uq_ref_v1__unified__fd001__cnn_1d__seed23__residual_split_cp,unified_reference,C-MAPSS,FD001,cnn_1d,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed23__point,2629,15,2367,41.183563232421875,0.92,82.36712646484375,0.9493249099346661,82.36712646484375,0.9371322087092978,82.36712646484375,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__cnn_1d__seed37__cqr,unified_reference,C-MAPSS,FD001,cnn_1d,37,cqr,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed37__quantile,2629,15,2367,8.564483642578125,0.91,82.83902712345123,0.9324164542787641,86.64494942812577,0.9214397803060024,86.36951951243542,100,10196,0.82,65.71005983829498,0.8486877863050577,69.51598214296952,0.8400353079639075,69.24055222727917,100.0,10196.0
uq_ref_v1__unified__fd001__cnn_1d__seed37__residual_split_cp,unified_reference,C-MAPSS,FD001,cnn_1d,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed37__point,2629,15,2367,39.76618957519531,0.92,79.53237915039062,0.9512062872224587,79.53237915039062,0.9400745390349157,79.53237915039062,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__cnn_1d__seed53__cqr,unified_reference,C-MAPSS,FD001,cnn_1d,53,cqr,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed53__quantile,2629,15,2367,9.423263549804688,0.92,73.08825438022613,0.9594059168739437,72.79557592071592,0.9497842291094547,72.86223030010828,100,10196,0.84,54.24172728061676,0.8012672820812844,53.94904882110654,0.7784425264809729,54.015703200498905,100.0,10196.0
uq_ref_v1__unified__fd001__cnn_1d__seed53__residual_split_cp,unified_reference,C-MAPSS,FD001,cnn_1d,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed53__point,2629,15,2367,40.09690856933594,0.93,80.19381713867188,0.9529100731303902,80.19381713867188,0.9418399372302864,80.19381713867188,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__cnn_1d__seed71__cqr,unified_reference,C-MAPSS,FD001,cnn_1d,71,cqr,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed71__quantile,2629,15,2367,12.114494323730469,0.93,77.71945006132125,0.9605636935203224,81.64681418659754,0.9507650058846606,80.43684936450154,100,10196,0.83,53.490461413860324,0.8473034175741501,57.4178255391366,0.8189486072969792,56.207860717040596,100.0,10196.0
uq_ref_v1__unified__fd001__cnn_1d__seed71__residual_split_cp,unified_reference,C-MAPSS,FD001,cnn_1d,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__cnn_1d__seed71__point,2629,15,2367,39.22771453857422,0.92,78.45542907714844,0.9520345708255827,78.45542907714844,0.9404668497449981,78.45542907714844,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lightgbm__seed11__cqr,unified_reference,C-MAPSS,FD001,lightgbm,11,cqr,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed11__quantile,2629,15,2367,2.5483822146802844,0.81,67.0470362400178,0.9199959807819745,46.23753608458661,0.9132012553942722,48.62939361941254,100,10196,0.78,61.95027181065722,0.8993877344597833,41.14077165522605,0.8887799136916438,43.53262919005196,100.0,10196.0
uq_ref_v1__unified__fd001__lightgbm__seed11__residual_split_cp,unified_reference,C-MAPSS,FD001,lightgbm,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed11__point,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lightgbm__seed23__cqr,unified_reference,C-MAPSS,FD001,lightgbm,23,cqr,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed23__quantile,2629,15,2367,2.5483822146802844,0.81,67.0470362400178,0.9199959807819745,46.23753608458661,0.9132012553942722,48.62939361941254,100,10196,0.78,61.95027181065722,0.8993877344597833,41.14077165522605,0.8887799136916438,43.53262919005196,100.0,10196.0
uq_ref_v1__unified__fd001__lightgbm__seed23__residual_split_cp,unified_reference,C-MAPSS,FD001,lightgbm,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed23__point,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lightgbm__seed37__cqr,unified_reference,C-MAPSS,FD001,lightgbm,37,cqr,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed37__quantile,2629,15,2367,2.5483822146802844,0.81,67.0470362400178,0.9199959807819745,46.23753608458661,0.9132012553942722,48.62939361941254,100,10196,0.78,61.95027181065722,0.8993877344597833,41.14077165522605,0.8887799136916438,43.53262919005196,100.0,10196.0
uq_ref_v1__unified__fd001__lightgbm__seed37__residual_split_cp,unified_reference,C-MAPSS,FD001,lightgbm,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed37__point,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
